id,y,x
10026704954,30.1918369,78.1527592
10026704955,30.1912968,78.1515321
10026704974,30.1917535,78.1519452
10026704975,30.1918706,78.1501602
10026704983,30.1902205,78.1526363
10026704984,30.1910359,78.1500944
10026704989,30.1896994,78.1520617
10026704990,30.1885889,78.15174
10026704995,30.1889843,78.1512731
10026704996,30.1885379,78.1522255
10026704997,30.1891047,78.1514059
10026704998,30.1904766,78.1500919
10026704999,30.1907879,78.1496117
10026705000,30.189408,78.1517403
10026705001,30.1906986,78.1497494
10026705006,30.190075,78.1497779
10026705009,30.1891238,78.151427
10026705010,30.189791,78.1492455
10026705015,30.1895416,78.149493
10026705016,30.1896704,78.1491423
10026705017,30.1869249,78.1517766
10026705018,30.1861139,78.1527136
10026705024,30.18677,78.1509007
10026705025,30.186333,78.1508186
10026705030,30.1867054,78.1505358
10026705031,30.1859168,78.1510292
10026705033,30.1850196,78.151681
10026705034,30.1857742,78.1507757
10026705038,30.1866251,78.1500866
10026705039,30.1854473,78.1504861
10026705044,30.1865447,78.1496397
10026705045,30.1854682,78.150887
10026705046,30.1849813,78.1514101
10026705052,30.1844561,78.1514702
10026705059,30.1833221,78.153076
10026705060,30.1838244,78.1517668
10026705061,30.1842319,78.1506805
10026705062,30.1837333,78.1531925
10026705074,30.1850694,78.1503586
10026705089,30.1864371,78.1488244
10026705090,30.1847448,78.1500261
10026705096,30.1845837,78.149448
10026705101,30.185725,78.1479115
10026705104,30.1842916,78.1495473
10026705106,30.1848457,78.1480694
10026705109,30.18315,78.1500633
10026705118,30.1845107,78.150325
10026705119,30.1845408,78.1503466
10026705125,30.1834336,78.149665
10026705126,30.1816449,78.151685
10026705127,30.1821736,78.1519059
10026705128,30.1824216,78.1522322
10026705130,30.1835995,78.1523623
10026705132,30.1822711,78.1517046
10026705133,30.1817968,78.1511271
10026705139,30.1822698,78.1507596
10026705140,30.1826492,78.1509015
10026705141,30.1825286,78.1511555
10026705146,30.1820136,78.149967
10026705147,30.1822427,78.1500218
10026705148,30.1819011,78.1495459
10026705149,30.182309,78.1495997
10026705150,30.1823567,78.1492965
10026705151,30.1819394,78.150297
10026705152,30.1821846,78.1503801
10026705156,30.1829468,78.149782
10026705157,30.1832834,78.1498758
10026705161,30.1825573,78.1493119
10026705171,30.1825042,78.1489709
10026705172,30.182912,78.1490336
10026705174,30.1839998,78.1488473
10026705175,30.1811238,78.1523763
10026705178,30.1817489,78.1491754
10026705179,30.1809266,78.1523017
10026714386,30.2663321,78.0377841
10026714398,30.2637947,78.0396453
10026714400,30.2641943,78.0399088
10026714401,30.2634848,78.0391902
10026714403,30.2665958,78.0380855
10026714404,30.2662369,78.0385175
10026714405,30.2669192,78.0383384
10026714407,30.2662641,78.0390532
10026714408,30.2672447,78.0387026
10026714411,30.2661599,78.0396584
10026714412,30.2669019,78.0398896
10026719121,30.1890655,78.1500985
10026719122,30.1893702,78.1495298
10026719123,30.1891186,78.1499188
10026719124,30.1887834,78.1510522
10026719125,30.1888293,78.1487138
10026719126,30.1885033,78.150746
10026729393,30.0513476,78.2313775
10026729394,30.0512928,78.2309032
10026729395,30.0478984,78.2408374
10026729396,30.0478153,78.2406547
10026729397,30.047684,78.240729
10026729398,30.0481321,78.2404755
10026729401,30.0481901,78.2401838
10026736918,30.2656226,78.0396248
10026736920,30.2660338,78.0391909
10026736921,30.2661577,78.0403176
10026736922,30.2659079,78.0393223
10026736923,30.2664618,78.0400612
10026736924,30.2663734,78.0399432
10026736925,30.2667059,78.0395967
10026736926,30.2660104,78.0408728
10026736927,30.2653033,78.0399452
10026736928,30.2626659,78.0384871
10026736929,30.2632127,78.0394151
10026736942,30.2640065,78.0373831
10026736951,30.264376,78.0372258
10026736952,30.2634337,78.037194
10026736953,30.2637245,78.0376639
10026736958,30.2636779,78.0377062
10026736959,30.263826,78.0379649
10026736970,30.2621549,78.0370714
10026736971,30.2610356,78.0387048
10026736976,30.2620645,78.0378008
10026736977,30.261932,78.0372393
10026736978,30.2621692,78.0376601
10026736979,30.261248,78.0389663
10026736980,30.2616861,78.0385105
10026736981,30.2629395,78.0389514
10026736986,30.2635895,78.038423
10026743817,30.0546104,78.2426639
10026747539,30.1985588,78.1497498
10026747547,30.1951765,78.1477529
10026747554,30.1953666,78.1473801
10026747557,30.1951034,78.1494212
10026747558,30.1949064,78.1498557
10026747559,30.1942591,78.1494003
10026747560,30.1929451,78.1488633
10026747561,30.1940282,78.1498033
10026747562,30.1933833,78.1520672
10026747563,30.1929121,78.1516819
10026747564,30.1937878,78.1516957
10026747565,30.1932053,78.1512187
10026747566,30.1952831,78.1523502
10026747571,30.1924687,78.1513645
10026747572,30.1929347,78.1516461
10026747573,30.1925324,78.1510225
10026747574,30.1915344,78.1499751
10026747575,30.1922032,78.1503479
10026747578,30.1927886,78.1506591
10026747580,30.1933568,78.1509753
10026749602,30.2645314,78.036747
10026749603,30.2599686,78.0367335
10026759245,30.2720382,78.0378089
10026759246,30.2713991,78.0386096
10026759247,30.2716498,78.0383262
10026759248,30.2722706,78.0390154
10026759249,30.2715084,78.0384878
10026759250,30.2710057,78.0379678
10026759251,30.272399,78.0379354
10026759252,30.2721651,78.0384835
10026759253,30.2734604,78.0382883
10026759255,30.272753,78.0392034
10026759256,30.2731406,78.038182
10026759267,30.2730631,78.0394902
10026759273,30.2745015,78.0404316
10026759280,30.2754754,78.0404497
10026759286,30.2758009,78.0411218
10026759294,30.2743685,78.0407668
10026759295,30.2739705,78.0403426
10026759296,30.274517,78.0403875
10026759297,30.274203,78.0400438
10026759299,30.2745695,78.0386541
10026759300,30.2749116,78.0380831
10026759620,30.2613311,78.0358664
10026759621,30.2618218,78.0365087
10026759622,30.2612752,78.0357911
10026759629,30.2608908,78.0366518
10026759631,30.2602435,78.0374013
10026759636,30.2605234,78.0369806
10026759642,30.2630627,78.0360136
10026759649,30.2640775,78.0350049
10026759655,30.2635072,78.0341585
10026759659,30.2629147,78.0340922
10026759664,30.2626768,78.0346819
10026759676,30.2635141,78.0361057
10026759677,30.2631747,78.0363535
10026759678,30.2643662,78.034415
10026759681,30.2639461,78.0335027
10026759682,30.2637221,78.0340046
10026759690,30.2642191,78.0339684
10026759691,30.2643749,78.0336547
10026759692,30.2650485,78.033452
10026759693,30.264643,78.0337738
10026759694,30.2645942,78.0330246
10026759699,30.2642448,78.0330777
10026759704,30.2637236,78.03261
10026759708,30.2678549,78.0358231
10026759718,30.2675621,78.0364883
10026759719,30.2676343,78.0361169
10026759721,30.2676404,78.0355357
10026763389,30.0569032,78.2315462
10026763390,30.0567268,78.2312286
10026763410,30.052903,78.2400372
10026763411,30.0532605,78.239557
10026765118,30.0522605,78.234193
10026765128,30.052808,78.2337499
10026765129,30.059718,78.2376981
10026765130,30.0593784,78.2372691
10026765131,30.0599362,78.2349756
10026765135,30.0604978,78.2341868
10026765136,30.060935,78.2312105
10026765141,30.06096,78.2308014
10026765148,30.0578318,78.2249375
10026765149,30.057531,78.2246049
10026766182,30.1818246,78.1360356
10026766188,30.1817019,78.1356316
10026766193,30.1794605,78.1342019
10026766199,30.1776905,78.1291491
10026766203,30.1889123,78.1369261
10026766204,30.1889354,78.1367021
10026766205,30.1892183,78.1367317
10026766206,30.1886405,78.1366713
10026766207,30.1886086,78.1369396
10026766208,30.1891986,78.1363495
10026766209,30.1886862,78.1362878
10026766213,30.1929752,78.1361201
10026767319,30.193477,78.1363005
10026767320,30.1915784,78.1420465
10026767321,30.1918752,78.1428511
10026767328,30.1908752,78.1419354
10026767329,30.1909919,78.1416857
10026767333,30.1904459,78.1447649
10026767337,30.1902094,78.1451997
10026767341,30.191568,78.1457305
10026767346,30.1918184,78.1452174
10026767347,30.1966405,78.1475718
10026767353,30.1961106,78.1470989
10026767354,30.19494,78.1469764
10026771616,30.3230274,77.9911271
10026777503,30.0569475,78.2248196
10026777508,30.0544905,78.2220521
10026777509,30.0547275,78.2217106
10026778251,30.2719916,78.0359684
10026778255,30.2728551,78.036659
10026778256,30.2730827,78.0363576
10026778257,30.2726549,78.0352289
10026778258,30.272949,78.0349726
10026778259,30.2730031,78.035599
10026778260,30.2733,78.0352797
10026779424,30.1797563,78.1390557
10026779425,30.1804138,78.1396227
10026779433,30.1798561,78.1390444
10026779436,30.1797859,78.1389094
10026780772,30.2742775,78.0354722
10026780773,30.2739396,78.0350717
10026780780,30.2744495,78.0332008
10026780792,30.2733833,78.0332766
10026780793,30.2740332,78.0342437
10026780798,30.2734962,78.0345265
10026793423,30.0553205,78.2376102
10026793427,30.0547438,78.2367611
10026793441,30.0598908,78.2230013
10026793447,30.0599432,78.2226938
10026799422,30.274387,78.0362148
10026799427,30.274314,78.0368089
10026799431,30.2743565,78.0352867
10026799432,30.2746337,78.0355925
10026799433,30.2743953,78.035868
10026799438,30.2746951,78.0352443
10026799447,30.2749844,78.0353287
10026799448,30.2732862,78.0358998
10026799449,30.2737264,78.0353771
10026799450,30.2735861,78.0355437
10026799455,30.2736183,78.0352218
10026799884,30.2751466,78.0315408
10026799885,30.2740183,78.0314941
10026799886,30.274141,78.0322056
10026799887,30.2738207,78.0325728
10026799888,30.273927,78.031886
10026799889,30.2737533,78.0320515
10026799893,30.2748222,78.0331397
10026799894,30.2747492,78.0330132
10026799895,30.2746565,78.0322834
10026799896,30.2748149,78.0323909
10026799897,30.2746964,78.0318439
10026799902,30.2747603,78.0324942
10026810037,30.314354,77.9807447
10026810038,30.3146916,77.9808925
10026810039,30.3142951,77.9814513
10026810040,30.3138701,77.9819821
10026810041,30.3148269,77.9824297
10026810042,30.3145402,77.982137
10026810043,30.3151706,77.9817407
10026810048,30.3149221,77.9818473
10026810053,30.3138889,77.9830596
10026810064,30.3197549,77.983424
10026810065,30.319561,77.9818978
10026810095,30.3190751,77.9805917
10026810096,30.3173729,77.9825028
10026810104,30.3178573,77.9827451
10026813831,30.2720652,78.0341314
10026813832,30.2715352,78.0334438
10026813837,30.2711866,78.0336049
10026813848,30.2728936,78.033565
10026813849,30.2724405,78.0333196
10026813850,30.2729245,78.032831
10026813851,30.272785,78.0329718
10026813852,30.272998,78.0332648
10026814018,30.1823845,78.1445959
10026814029,30.187614,78.1448722
10026814034,30.1873723,78.1450727
10026814035,30.187039,78.1443974
10026814040,30.1865335,78.1446563
10026814047,30.1872511,78.1449835
10026814057,30.1873661,78.1458303
10026814063,30.1878391,78.1455274
10026848540,30.272288,78.0209788
10026848541,30.2725477,78.0211995
10026848543,30.2712401,78.0200954
10026848545,30.2706926,78.0200378
10026848548,30.2711999,78.0204702
10026848549,30.2707216,78.0204116
10026848550,30.2720394,78.0207535
10026848551,30.2713041,78.0225198
10026848552,30.2719169,78.0210388
10026848553,30.2716196,78.0209028
10026848554,30.2717318,78.0214711
10026848555,30.2714812,78.0213218
10026848556,30.2715641,78.0218636
10026848557,30.2713269,78.0216977
10026848558,30.2715346,78.0208931
10026848559,30.270742,78.0207932
10026848560,30.2711704,78.0208497
10026848561,30.2711354,78.0212277
10026933470,30.2961054,78.0981987
10026933471,30.2964926,78.0971679
10026933473,30.2964186,78.0990765
10028579707,30.2772337,78.0434022
10028579711,30.2757898,78.0421098
10028579712,30.2763039,78.0426848
10028579713,30.2757039,78.0434943
10028606995,30.2690706,78.029065
10028610765,30.2926962,78.0432083
10028610770,30.2920108,78.0436943
10028610771,30.2906564,78.0439249
10028610780,30.2915177,78.0449024
10028610781,30.2901933,78.0427719
10028610782,30.2898982,78.0432778
10028610784,30.2895194,78.0432399
10028610785,30.2898671,78.0435752
10028610786,30.2942186,78.0455562
10028610793,30.2937603,78.0420081
10028610794,30.2942304,78.0424852
10028629419,30.0603841,78.2337386
10028636424,30.2760412,78.0423856
10028636429,30.275551,78.0430374
10028636430,30.275833,78.0433201
10028636431,30.2748458,78.0429733
10028636435,30.2756821,78.0439584
10028636437,30.2762428,78.0434319
10028636438,30.2759365,78.0437358
10028636441,30.276473,78.043711
10028636442,30.2761778,78.0440202
10028636443,30.2759194,78.044288
10028636444,30.2772707,78.0433365
10028636452,30.2783691,78.0444839
10028636469,30.2779422,78.0440837
10028637203,30.1008117,78.2848033
10028637204,30.1010616,78.2850136
10028637205,30.1010686,78.2854924
10028638080,30.2797146,78.0858504
10028638083,30.2795027,78.0863707
10028638152,30.2791336,78.0423557
10028638157,30.2808118,78.0433539
10028638158,30.2804563,78.0438886
10028638163,30.2848785,78.0424147
10028638164,30.285547,78.0421563
10028638165,30.285155,78.0426266
10028638173,30.2881627,78.0450732
10028641111,30.1826096,78.1409372
10028644123,30.2761398,78.0630293
10028644124,30.275624,78.0636372
10028644125,30.2758149,78.0627242
10028644126,30.2750958,78.0635658
10028644127,30.2765943,78.0634671
10028644128,30.2762513,78.0639493
10028644129,30.2839861,78.060462
10028644134,30.2838788,78.0611324
10028644135,30.2842149,78.0594421
10028644165,30.2824651,78.0589872
10028644173,30.2818665,78.0587321
10028644174,30.2816875,78.0590196
10028644180,30.2815634,78.0600172
10028649171,30.2756957,78.0563613
10028649176,30.2753396,78.0570027
10028649177,30.2763087,78.0548608
10028649197,30.2760741,78.0551476
10028649206,30.2763931,78.0553852
10028649207,30.2769205,78.0551971
10028649211,30.2765715,78.0553209
10028649213,30.275684,78.0613445
10028649214,30.2750945,78.0620416
10028649847,30.1035278,78.2810152
10028649854,30.1031512,78.2804954
10028654691,30.112523,78.2840681
10028654692,30.1116738,78.2831859
10028654693,30.1055971,78.2802575
10028654701,30.1089608,78.2867664
10028655319,30.2672296,78.0287723
10028661296,30.2791226,78.0874929
10028661308,30.2785206,78.0884216
10028661311,30.2791525,78.0887594
10028665519,30.2795332,78.0870705
10028665642,30.2936652,78.0529882
10028665649,30.2943226,78.0534638
10028665650,30.2920977,78.0517003
10028665657,30.2849714,78.0444028
10028665659,30.290055,78.0520404
10028665660,30.2899443,78.0527676
10028666528,30.2805538,78.0896487
10028666529,30.2796441,78.0900028
10028666530,30.2803268,78.0902799
10028666531,30.2799094,78.0914195
10028666540,30.2791519,78.0905043
10028668972,30.2839086,78.0441613
10028668973,30.2842221,78.0445661
10028668974,30.282268,78.0432575
10028668979,30.281799,78.0435856
10028668980,30.2810465,78.0408543
10028668982,30.2814858,78.0413624
10028668983,30.2764397,78.0442692
10028668991,30.2780477,78.0458837
10028668992,30.2758226,78.046904
10028668993,30.2756047,78.0484944
10028668994,30.2753001,78.0483673
10028668995,30.275131,78.0507823
10028669006,30.2764873,78.0522224
10028669675,30.2772862,78.0900847
10028669676,30.2769816,78.0896592
10028669677,30.2773555,78.0897982
10028669678,30.2777023,78.0893331
10028669679,30.2780831,78.0894925
10028669680,30.2777493,78.0888481
10028669681,30.2782329,78.0891216
10028669682,30.2780112,78.0875128
10028669697,30.2784319,78.0876563
10028669698,30.2783569,78.0882323
10028669699,30.2770639,78.0903803
10028669712,30.2763453,78.0915376
10028669713,30.2772274,78.0906334
10028669714,30.2776002,78.0907838
10028671385,30.2755755,78.0903882
10028671404,30.2753187,78.0914006
10028671405,30.2752094,78.091784
10028676248,30.2758125,78.0857105
10028676259,30.2765435,78.0853426
10028676264,30.2754947,78.0859842
10028676280,30.2765806,78.0865931
10028676281,30.2761461,78.086289
10028676289,30.2756391,78.0871977
10028676290,30.2753727,78.086118
10028676291,30.275811,78.0864177
10028676292,30.2758743,78.0868324
10028676293,30.2762323,78.0871459
10028676309,30.2744741,78.0910413
10028677177,30.1176822,78.2796287
10028679256,30.1084243,78.2847813
10028679261,30.1115116,78.2858693
10028679868,30.2771299,78.0908988
10028679869,30.2775041,78.0910665
10028679870,30.2777571,78.0903333
10028679871,30.2781441,78.0905055
10028679872,30.2783069,78.0889416
10028679895,30.278819,78.0900305
10028679902,30.2795049,78.0883525
10028681725,30.277483,78.0891475
10028681733,30.2771595,78.0891238
10028681737,30.2766918,78.0890134
10028681741,30.2771789,78.0885269
10028681742,30.2770056,78.0891034
10028683113,30.1054896,78.2803876
10028684921,30.2792893,78.0897328
10028684922,30.2797933,78.088122
10028684923,30.2800768,78.0882082
10028697732,30.2798852,78.0585637
10028697734,30.2889893,78.041435
10028697739,30.2884942,78.0416316
10028697740,30.2832458,78.042511
10028697749,30.2828752,78.0427035
10028702819,30.1068409,78.2811299
10028702824,30.1018805,78.2782715
10028702827,30.102426,78.2805437
10028702831,30.1050152,78.2796406
10028702833,30.1068145,78.2787565
10028702835,30.1045825,78.2791766
10028702836,30.1052536,78.278398
10028702839,30.1058347,78.2777622
10028702860,30.1038334,78.2810681
10028702867,30.1052535,78.2798933
10028707536,30.2752749,78.0424877
10028731493,30.28197,78.0873882
10028731516,30.2858882,78.0867144
10028734474,30.1118217,78.2829473
10028734476,30.1167052,78.2823358
10028734477,30.1158327,78.2815951
10028734478,30.1131746,78.2875404
10028734480,30.1122547,78.2867684
10028734481,30.1123997,78.2865251
10028734482,30.112987,78.2869783
10028734483,30.116438,78.2873477
10028734484,30.1157418,78.2873108
10028734822,30.2788545,78.0435196
10028734863,30.2845725,78.0432612
10028734869,30.2792381,78.0459189
10028738570,30.2836652,78.0903851
10028738571,30.2842885,78.0907148
10028738572,30.2839503,78.0913367
10028738573,30.2832893,78.0913733
10028738574,30.2838246,78.0916864
10028738575,30.2831606,78.0917155
10028738576,30.2836857,78.0920013
10028738577,30.2830326,78.0920194
10028738578,30.2833579,78.0922096
10028738579,30.2827636,78.0926061
10028738580,30.2833338,78.0928582
10028738581,30.2842475,78.0913832
10028738607,30.2834652,78.0939251
10028740125,30.2818933,78.0891687
10028740126,30.2821453,78.0888287
10028740141,30.2816253,78.0877906
10028740163,30.2841885,78.0878035
10028740946,30.280234,78.0459982
10028740952,30.2817829,78.0453099
10028740983,30.2815078,78.0448245
10028740984,30.2817303,78.0445553
10028741717,30.288568,78.0438334
10028741722,30.2875177,78.0415092
10028741723,30.2878999,78.0410689
10028741757,30.2858062,78.0439581
10028746717,30.2834922,78.0462031
10028746718,30.2837948,78.0458019
10028749617,30.2856646,78.0863699
10028749621,30.2866308,78.0858945
10028749622,30.286635,78.0862697
10028758168,30.2878928,78.0865999
10028758179,30.112704,78.2838374
10028758185,30.10747,78.2805994
10028758186,30.1068724,78.2815051
10028759087,30.2859717,78.0493802
10028759088,30.2856926,78.0490956
10028759099,30.2865428,78.0484837
10028759100,30.2867441,78.0481933
10028759101,30.2871991,78.0492605
10028759102,30.2869555,78.0490395
10028759985,30.2890941,78.0856178
10028759986,30.2891416,78.0853525
10028759993,30.2938203,78.0856215
10028759994,30.2937394,78.0862394
10028760006,30.2943679,78.0867113
10028762004,30.2911508,78.0863218
10028763552,30.1112478,78.2873304
10028763553,30.1116848,78.2877219
10028763554,30.1068552,78.2841619
10028763555,30.1069878,78.2839439
10028763556,30.107356,78.2833292
10028765325,30.2925015,78.0873068
10028765328,30.292858,78.0849364
10028765335,30.2922247,78.0868565
10028765336,30.2927671,78.0855413
10028765337,30.2923895,78.0856105
10028765338,30.2922909,78.0863557
10028765339,30.291732,78.0847634
10028765340,30.2924384,78.0852408
10028765341,30.2915757,78.0853999
10028765342,30.2923608,78.085828
10028765343,30.2918789,78.0848627
10028765344,30.2917236,78.0852408
10028765345,30.2921898,78.0850728
10028765346,30.2920367,78.0854066
10028765886,30.2835771,78.0481487
10028765898,30.2873336,78.0454809
10028765910,30.2872269,78.0452987
10028769312,30.2861267,78.0878315
10028769313,30.2857068,78.0882401
10028769796,30.2782239,78.044913
10028769809,30.2828882,78.0499971
10028771518,30.2923059,78.0862427
10028771519,30.2919369,78.086043
10028771525,30.2915233,78.0861339
10028771526,30.2916006,78.0858664
10028771527,30.2914313,78.0864519
10028771530,30.2925774,78.0869423
10028771531,30.293114,78.0870326
10028771532,30.2930267,78.0874214
10028774040,30.282315,78.0484117
10028774041,30.2825328,78.048929
10028774042,30.2821865,78.0486177
10028774052,30.2828449,78.0485672
10028774066,30.2801501,78.0465036
10028774070,30.2803543,78.0463587
10028774089,30.2841419,78.0487673
10028774091,30.2834574,78.0482666
10028774092,30.2838867,78.0485738
10028777286,30.1144871,78.2861666
10028777287,30.1146205,78.2858638
10028777288,30.114028,78.2858945
10028777289,30.1146529,78.2862648
10028777290,30.115784,78.2841648
10028777292,30.116574,78.284221
10028777293,30.1157279,78.2849311
10028777295,30.1162283,78.2851236
10028777296,30.1117878,78.2875595
10028777297,30.1122121,78.2879184
10028777717,30.2807063,78.0868489
10028777718,30.2805821,78.0874455
10028777719,30.2806209,78.0881868
10028777720,30.2813755,78.0885224
10028777721,30.2833997,78.0910686
10028777751,30.2836511,78.0904172
10028780630,30.1047673,78.286816
10028799779,30.2858874,78.0883437
10028799790,30.2846277,78.0928751
10028799794,30.2838189,78.0934368
10028799800,30.2842341,78.0940962
10028801147,30.1019887,78.2880964
10028801149,30.1004397,78.2870641
10028801152,30.1038644,78.2866703
10028801169,30.1042818,78.2863466
10028801170,30.103983,78.2874879
10028801171,30.103721,78.287689
10028801173,30.1019989,78.282781
10028801179,30.1012549,78.2833435
10028801180,30.1008922,78.2830542
10028804540,30.2868032,78.050274
10028804545,30.2872039,78.0502901
10028813258,30.1154386,78.2793426
10028813259,30.1166513,78.2793873
10028813267,30.1170491,78.2805296
10028813302,30.1154429,78.2802609
10028822074,30.1086624,78.2825557
10028822080,30.1086145,78.2826073
10028822087,30.1089266,78.2821918
10028822091,30.109183,78.2802433
10028822095,30.1086617,78.2807892
10028822096,30.1081713,78.2813889
10028822098,30.1078427,78.2817854
10028829216,30.2887961,78.0439123
10028834617,30.2887544,78.0437363
10028838123,30.2852677,78.086378
10028838124,30.2852386,78.0867935
10028838128,30.2847525,78.087324
10028838140,30.2843464,78.0894553
10028838141,30.2841813,78.0898317
10028838153,30.2828319,78.087006
10028838156,30.2830371,78.0874995
10028838158,30.2834136,78.087947
10028838170,30.2832942,78.0878863
10028838171,30.2825607,78.087153
10028838176,30.2825969,78.0879223
10028838190,30.2903537,78.0507427
10028838191,30.2898674,78.0502801
10028838210,30.2898937,78.0519799
10028844410,30.1088464,78.2822933
10028844411,30.1096049,78.2813738
10028849537,30.2937299,78.0450209
10028852261,30.2828844,78.0928886
10028852267,30.2824985,78.0936975
10028852309,30.2880428,78.0884622
10028852310,30.2881928,78.0886536
10028852311,30.2874019,78.0883193
10028852312,30.2871687,78.0886392
10028852680,30.2932429,78.0538715
10028852681,30.2933223,78.0537123
10028862604,30.1166361,78.2824674
10028871474,30.2887656,78.0613151
10028872531,30.2758016,78.0589257
10028872535,30.2754199,78.0584206
10028872604,30.2789489,78.063215
10028872605,30.2786366,78.0628618
10028878380,30.1096749,78.2874772
10028878386,30.1092019,78.2874688
10028887994,30.0980986,78.2725277
10028887995,30.0978245,78.2722624
10028887996,30.0959877,78.2711399
10028887997,30.0954673,78.2718043
10028887998,30.0966932,78.2722811
10028887999,30.0964257,78.2726942
10028888002,30.0967429,78.2728729
10028888003,30.0971434,78.2722422
10028888004,30.0981941,78.2712008
10028888005,30.0976852,78.2717755
10028888007,30.0973557,78.2721242
10028888008,30.0964955,78.2727367
10028888009,30.0962755,78.2736719
10028888010,30.0967173,78.2728626
10028888011,30.0965156,78.2737362
10028888012,30.0975621,78.272986
10028888013,30.0979231,78.2737979
10028888014,30.0967446,78.270016
10028888015,30.0963602,78.2706678
10028888016,30.0956176,78.2709494
10028889640,30.1016707,78.2868254
10028889643,30.1013263,78.2876555
10028889644,30.1049095,78.2849304
10028891325,30.1017661,78.2823487
10028891327,30.1012751,78.2828745
10028891328,30.1080599,78.2857606
10028891329,30.1081922,78.2855661
10028891330,30.1083349,78.2853878
10028891331,30.108495,78.2851678
10028891332,30.1086528,78.2849988
10028891333,30.1087885,78.2848044
10028891334,30.1089347,78.2846113
10028928815,30.2864968,78.0907924
10028944859,30.0560509,78.2520692
10028944860,30.0557748,78.2523697
10028951627,30.0977015,78.2697371
10028951628,30.0973051,78.2704497
10028951631,30.0937297,78.2698249
10028951656,30.0979683,78.2727197
10028951666,30.0959728,78.2723442
10028954007,30.2861345,78.0528915
10028954894,30.0948259,78.2694448
10028954895,30.0957498,78.2704318
10028954896,30.0947485,78.2698336
10028954897,30.0942188,78.2704743
10028954898,30.0939746,78.2702025
10028954900,30.0934408,78.270881
10028954904,30.0978705,78.2727955
10028954905,30.0989023,78.2723643
10028954906,30.0986453,78.2728417
10028954907,30.0986593,78.2728585
10028954910,30.0982041,78.2723127
10028954911,30.0987538,78.2729718
10028954912,30.0982841,78.2713417
10028954916,30.0992145,78.2712203
10028954956,30.2896418,78.0914254
10028954969,30.2892687,78.0901657
10028954974,30.2892203,78.0906515
10028954975,30.2881636,78.0900145
10028954995,30.2887722,78.0896405
10028954996,30.2883693,78.0902674
10028957364,30.2885125,78.0536523
10028957373,30.2901896,78.0542001
10028957374,30.2894242,78.0544651
10028957717,30.2868772,78.089969
10028957732,30.2859375,78.0918008
10028957736,30.2857072,78.0917829
10028957753,30.286513,78.0940775
10028957755,30.2867485,78.0928256
10028960226,30.2869825,78.0919899
10028960230,30.2871427,78.0921549
10028960233,30.2872968,78.091493
10028960245,30.2871331,78.0917545
10028960246,30.2873533,78.0919354
10028960247,30.2879966,78.0921593
10028960258,30.2870681,78.0923067
10028960259,30.2876531,78.0931853
10028960265,30.2867903,78.0937555
10028960266,30.2874025,78.0939701
10028960267,30.2877105,78.0942289
10028962625,30.2896448,78.0885262
10028962628,30.2896689,78.0891625
10028962663,30.2906438,78.0878568
10028968217,30.0972559,78.2693401
10028968218,30.0968258,78.2700791
10028968219,30.0956229,78.2692928
10028968220,30.0956582,78.2683638
10028968227,30.0961536,78.2685502
10028968229,30.0958779,78.2693727
10028968230,30.0967059,78.2689834
10028968231,30.0963029,78.2696829
10028968269,30.2897316,78.0922174
10028968296,30.2897705,78.0932761
10028968316,30.2935325,78.0938616
10028973225,30.2905822,78.0886526
10028973231,30.2904984,78.0877579
10028973232,30.2907014,78.0871571
10028973235,30.2901473,78.088465
10028973236,30.2904756,78.0878107
10028973255,30.289328,78.0876195
10028973264,30.2890561,78.0878622
10028973270,30.2892158,78.0926352
10028974669,30.2762382,78.0493148
10028978487,30.276405,78.0572216
10028978488,30.2765734,78.0574215
10028978493,30.2773657,78.0572981
10028979920,30.0949924,78.271297
10028979921,30.0953274,78.2699806
10028979923,30.0946238,78.2709047
10028980965,30.2926156,78.0929009
10028980976,30.292745,78.0937972
10028980977,30.2938377,78.0920874
10028980989,30.2925745,78.093564
10028984204,30.0925717,78.2696553
10028984205,30.0963868,78.2718334
10028984206,30.0968788,78.2722677
10028984207,30.0974218,78.2715569
10028984208,30.0972085,78.2718288
10028984210,30.0967105,78.2714339
10028984215,30.0970413,78.2721175
10028984216,30.0953238,78.271651
10028993520,30.2921286,78.0934617
10028993530,30.2913928,78.0935965
10028998220,30.2803983,78.0543975
10029002096,30.0918975,78.2714242
10029002098,30.0894439,78.269157
10029003681,30.289858,78.0936419
10029003698,30.2900949,78.0951107
10029003699,30.2900064,78.0947545
10029003710,30.2900929,78.0955452
10029003711,30.290346,78.0937654
10029003712,30.2901544,78.0941539
10029003713,30.2922655,78.0949111
10029010124,30.2919248,78.0959629
10029010125,30.29339,78.0956233
10029010126,30.2931337,78.0962801
10029026183,30.2838344,78.0532188
10029026194,30.2835223,78.0527242
10029026195,30.2835513,78.053004
10029026202,30.28319,78.0521378
10029027421,30.2767995,78.0493334
10029027428,30.27594,78.0490664
10029027433,30.2753864,78.0490664
10029027436,30.2769991,78.0479606
10029027437,30.2772502,78.0474271
10029027438,30.2772732,78.0480849
10029027439,30.2775053,78.0475651
10029027464,30.2808957,78.0509613
10029033517,30.0948448,78.2722422
10029044417,30.2828628,78.0510814
10029044423,30.2820584,78.0534825
10029063567,30.0561614,78.252645
10029063572,30.0584674,78.255191
10029063573,30.0576218,78.2547939
10029063579,30.0552561,78.255064
10029063580,30.0550367,78.2548521
